id,created_at,text
913441565699444739,2017-09-28 16:33:34,b'@Cashmoneysoldia Thanks for your question. To contact us about this please write using the contact us form here: https://t.co/EYgLIsXc2q'
913425578602172416,2017-09-28 15:30:03,"b'Learn why the best way to prevent hotter, more dangerous #forestfires may be ""prescribed burns.""\xe2\x80\xa6 https://t.co/0im2jFFUA8'"
913153427848486913,2017-09-27 21:28:37,"b""@JGKitchensSD we've sent this to our media team and you should hear from someone soon."""
912779690468941828,2017-09-26 20:43:31,b'@Anka_T @R_AgroIndustria @Plenish @farasatk @womeninagri Grateful for the RTs &amp; mentions. Much appreciated!'
912779690229862400,2017-09-26 20:43:31,b'@_workingmother_ @WorkriteFR @MaroSaucedo @Marlore @Ruaan_L Grateful for the RTs &amp; mentions. We appreciate it!'
912697027099811840,2017-09-26 15:15:03,b'Excited to celebrate #AgWomen as a proud sponsor of the 6th annual @womeninagri Summit beginning today. #WIAS17\xe2\x80\xa6 https://t.co/uJKrlkLojy'
912295883609448448,2017-09-25 12:41:02,b'@farasatk @Marina_Lochner @BrentGoss2 @pv0000 @davide_2010 @CjAsher22 @MaroSaucedo @drjagarcia @mette_ht Thanks for your mentions and RTs!'
912295883059924992,2017-09-25 12:41:02,b'@Owaisgoshi1 @Italo_Barboza @SriniDupont @PDB0923 @svetlanaikatti2 @PLOOIJEN @JuanJZaragoza @DougPilkington @MHolland_VA Thanks for the RTs!'
911334793740156929,2017-09-22 21:02:01,b'@C_I_N_L @Ruaan_L @WendelynJones @NextFlexUS Grateful for the RTs &amp; mentions. Much appreciated!'
911250870247051265,2017-09-22 15:28:32,b'RT @esaludables Gas Natural Fenosa premio EMEA en los DuPont Safety and Sustainability Awards - http://www.\xe2\x80\xa6 https://t.co/LuIuF1oLJx'
910846442398461952,2017-09-21 12:41:29,b'@farasatk @vishnu_ra2 @stephenstang @Plenish @moralidib @Hazmat1961 @UCScienceCenter Grateful for your retweets!'
910846441777717250,2017-09-21 12:41:29,b'@Mb_megaa @VolunteerIA @WillemBuitelaar @Mcotrade99 @REIndiaExpo Appreciate your retweets and mentions! Thanks!'
910682382465937408,2017-09-21 01:49:34,b'@AleS1o Please contact our Costumer Care Center for Andean and South. They will attend your request. Thanks.  https://t.co/c1yR5fqOtr'
910598195385905154,2017-09-20 20:15:02,b'Thanks @UCScienceCenter! We are honored to be included in your Walk of Fame of immigrant entrepreneurs.\xe2\x80\xa6 https://t.co/2ZZVMjBrqC'
910536172916674560,2017-09-20 16:08:35,b'@calbiocarlos @tekesengul @Georgiapeach241 @MohamedAyyad4 @EHFoundation237 @rosecoutre @SmartTextile1 @vedamvenkatesh Thanks for the RTs.'
910529236565467136,2017-09-20 15:41:01,"b""RT @SandraKJames: DuPont's Krysta Harden speaks about #foodsecurity at the UN this morning https://t.co/KKITht1HVz"""
910525212084629504,2017-09-20 15:25:01,b'RT @tkwillits: The expert panel fields questions about how the GFSI is used to create impact. #SDGLive #FoodSecurity #GlobalGoals https://t\xe2\x80\xa6'
910478401483558912,2017-09-20 12:19:01,b'This morning at 8:30 ET we are LIVE @SDGMediaZone #UNGA to discuss the Global #FoodSecurity Index and #SDGs https://t.co/6Oc6zqWvnU'
910466958948278272,2017-09-20 11:33:33,b'@hirecruiting @DonnaCallParker @Marlore2 @Anka_T @Hazmat1961 Thanks for the RTs. We appreciate it!'
910205609563295744,2017-09-19 18:15:02,b'See how #nylon has evolved into a new polymer used in everything from cars to medal-winning track shoes.\xe2\x80\xa6 https://t.co/oldwRN58wi'
910122164711559168,2017-09-19 12:43:27,b'@PLOOIJEN @hirecruiting @rtakalkar1 @Ruaan_L @CoasunInc Grateful for your RTs. Much appreciated!'
910122162694082560,2017-09-19 12:43:27,b'@Ruaan_L @davide_2010 @Anka_T @EurocharmGroup @vedamvenkatesh @Hazmat1961 @DonnaCallParker @SD_Ag_Labs Appreciate your RTs!'
909873448201146370,2017-09-18 20:15:09,"b""The average farm operator in the US is 58. Learn what's being done to meet the need for young #agriculture leaders.\xe2\x80\xa6 https://t.co/lSxwZRjvB4"""
909818803722313729,2017-09-18 16:38:01,b'@CoasunInc @JuanJZaragoza @SD_Ag_Labs @Tararaehill Grateful for your RTs!'
908709114783596544,2017-09-15 15:08:30,b'@GithinjiKaranja what kind of help are you looking for?'
908356921857593344,2017-09-14 15:49:01,"b'RT @DuPontSpotlight: Attending #FoodPrize17? RSVP for the #SeedSecurity for #FoodSecurity Forum, an official Borlaug Dialogue side event ht\xe2\x80\xa6'"
908056073642430464,2017-09-13 19:53:33,b'@MaroSaucedo @farasatk Thanks for the retweets. We appreciate it!'
907777858499641344,2017-09-13 01:28:01,b'RT @COITAND Os recordamos q el 14 sept tendr\xc3\xa1 lugar en Lebrija #Expoalgodon expoalgodon.es @sigfito @CatedraAdama\xe2\x80\xa6 https://t.co/S3fNvnhkC6'
907777732330868736,2017-09-13 01:27:31,b'@mauricioalgon @robodinez10 Appreciate your retweets!'
907706640945860608,2017-09-12 20:45:02,b'Award-winning scientist and mentor at DuPont Wendy Srnic shares her path to success as a woman in science. #STEM\xe2\x80\xa6 https://t.co/UnIyEi5VCs'
907546831609004032,2017-09-12 10:10:00,b'RT @DowDuPontCo: #NEWS: DowDuPont announces results of comprehensive portfolio review. https://t.co/j19bpCcq5o $DWDP https://t.co/od4R0XFguc'
907336704322887680,2017-09-11 20:15:02,b'\xe2\x80\x9cOne mistake can cost you a lot of money.\xe2\x80\x9d Learn how #bigdata is helping growers improve productivity.\xe2\x80\xa6 https://t.co/4JLpRK2rnH'
906206505665527808,2017-09-08 17:24:02,b'RT @DowDuPontCo: #NEWS: DowDuPont has been named to the Dow Jones Sustainability World Index. https://t.co/pHakeMBK7I #DJSI $DWDP https://t\xe2\x80\xa6'
906161330146684928,2017-09-08 14:24:31,b'@Anka_T @MaroSaucedo Appreciate your retweets!'
905887174045958146,2017-09-07 20:15:07,b'It\xe2\x80\x99s the foundation of #pizza. Now see how scientists are working to meet the growing global demand for wheat.\xe2\x80\xa6 https://t.co/5niawqpeoz'
905789272233582594,2017-09-07 13:46:05,"b'Congratulations Bill Provine, president of Delaware Innovation Space, for being named to the AAAS Board of Directors https://t.co/c4qDCC9Ivk'"
905534429833154560,2017-09-06 20:53:26,b'@MaroSaucedo @McCaffreyMike Thanks for the retweets. We appreciate it!'
905397926515671042,2017-09-06 11:51:01,b'New @WardsAuto survey shows automakers have sharpened their focus on engineering plastics as #lightweighting tool\xe2\x80\xa6 https://t.co/jDXo7wVnKp'
905261658368565248,2017-09-06 02:49:32,b'RT @COITAND La IV edic. de #Expoalgodon se celebrar\xc3\xa1 el 14 de sept. e en Lebrija https://t.co/jbkAyF2OYq @Sipcam_es\xe2\x80\xa6 https://t.co/L050BhrBML'
905163376149573634,2017-09-05 20:19:00,b'@Race2Diversity @fleejack Grateful for your retweets!'
905147275881656321,2017-09-05 19:15:02,"b'Washers may be small, but they make a big splash. These DuPont washers help make transmissions more efficient.\xe2\x80\xa6 https://t.co/KTaT8xjGcv'"
904869558057664512,2017-09-05 00:51:28,b'@VolunteerIA @aleamy99 Appreciate your retweets!'
904709387629027328,2017-09-04 14:15:01,"b""This #LaborDay, we are motivated by Buffy Stahl's love of science. https://t.co/CZrEPtTEit https://t.co/avxYGc3teI"""
903583877658288131,2017-09-01 11:42:38,"b'RT @DowDuPontCo: For the latest news and updates related to DowDuPont, follow this account and sign up for email alerts. $DWDP https://t.co\xe2\x80\xa6'"
903581451240828928,2017-09-01 11:33:00,"b'RT @DowDuPontCo: Visit our new website for investor info, financials, merger-related news, filings, &amp; governance details. $DWDP https://t.c\xe2\x80\xa6'"
903580697096540161,2017-09-01 11:30:00,"b'RT @DowDuPontCo: Once each division has processes, people, assets, systems &amp; licenses in place, we intend to prepare it for spin as its own\xe2\x80\xa6'"
903579941178142721,2017-09-01 11:27:00,"b'RT @DowDuPontCo: DowDuPont is set up as a holding company with 3 divisions: Agriculture, Materials Science &amp; Specialty Products https://t.c\xe2\x80\xa6'"
903579185918169088,2017-09-01 11:24:00,"b'RT @DowDuPontCo: $DOW and $DD have been delisted from the @NYSE, and the new DowDuPont common stock is listed under the symbol $DWDP.'"
903578059701288965,2017-09-01 11:19:31,b'RT @DowDuPontCo: Today marks the next step in the creation of three independent industry leaders that will unlock value for all stakeholder\xe2\x80\xa6'
903571107067944960,2017-09-01 10:51:54,b'RT @DowDuPontCo: #NEWS: @DowChemical and @DuPont_News announce the completion of the DowDuPont merger of equals. https://t.co/f42rDL5IUe $D\xe2\x80\xa6'
903338855436345348,2017-08-31 19:29:01,"b'@SherryFleming2 Dayton, Ohio. You can find more information about the organization here: https://t.co/eeaIPjWWix'"
903312688448761856,2017-08-31 17:45:02,b'Where have all the #construction workers gone? Learn why the homebuilding sector struggles to meet demand for homes\xe2\x80\xa6 https://t.co/guVrg5JWjy'
903305141369131008,2017-08-31 17:15:02,b'The late Frank Petersen was awarded the Armstrong Award by the National Aviation Hall of Fame this week.\xe2\x80\xa6 https://t.co/QtBAzBhlP8'
902640758804512768,2017-08-29 21:15:01,b'Learn the practices African countries adopted to battle against the #Ebola outbreak that proved difficult to defeat\xe2\x80\xa6 https://t.co/FVTbLflnVn'
902622130126381059,2017-08-29 20:01:00,b'RT @TyvekConstruct: 80% of vaccines are packaged with #Tyvek\xc2\xae. #Tyvek50 https://t.co/U6mHDyuS2e'
902603007552053248,2017-08-29 18:45:01,b'RT @PLASTICS_US: . @DuPontbiobased &amp; @ADMupdates win the 2017 Innovation in Bioplastics Award! Congratulations!  https://t.co/x8vQc2ccni  #\xe2\x80\xa6'
902585138655191045,2017-08-29 17:34:00,b'RT @dupontpolymers: DuPont sponsored @WardsAuto survey shows the rise in vehicle interiors as a lightweighting target https://t.co/MYmYYy5i\xe2\x80\xa6'
902567522129518592,2017-08-29 16:24:00,"b'RT @DuPontSpotlight: Learn about an educational opportunity for future #plantscientists, organized by &amp; for students around the world. http\xe2\x80\xa6'"
902549149500964866,2017-08-29 15:11:00,"b'RT @Danisco: Substantial enhancements to DuPont Nutrition &amp; Health\xe2\x80\x99s probiotic production suite in Madison, Wisconsin, read more https://t.\xe2\x80\xa6'"
902543615024652289,2017-08-29 14:49:00,b'@svetlanaikatti2 @farasatk @aditivosresinas @Anka_T @MaroSaucedo @ramonespalacios Grateful for your RTs. Much appreciated!'
902271228542689280,2017-08-28 20:46:38,"b""What kind of #energy will power your daily life in 2020? In 2040? See what experts predict and how we'll get there.\xe2\x80\xa6 https://t.co/nj1TBnZgM2"""
902149769686069251,2017-08-28 12:44:00,b'@ILoveMyPebble @Benita59614674 @luciaorta @KolieDim @Softstantial @CathyAndriadis @DoyleSherri Thanks for the RTs. We appreciate it!'
902137436951764992,2017-08-28 11:55:00,b'@textilegence Thanks for sharing about our #smarttextiles.'
902137173884981248,2017-08-28 11:53:57,b'Delve into the world of #wearabletech that is empowering people to take control of and monitor their own #health.\xe2\x80\xa6 https://t.co/s4HzBv23ae'
901075319607746560,2017-08-25 13:34:32,b'@Hazmat1961 @MaroSaucedo @farasatk @C3Dreyer @Marlore2 @drjagarcia Thanks for the RTs. We appreciate it!'
900854735846203392,2017-08-24 22:58:00,"b""RT @gommaplastica La #plastica nel mondo del #Cinema l' #innovazione prodotta da @DuPont_News\nhttps://t.co/cEAt0akbnq"""
900854612311330816,2017-08-24 22:57:31,b'MT @PrietoHontoriaP Buena charla de prote\xc3\xadnas d @DuPont_News n @FiSouthAmerica n Fresh Business Per\xc3\xba\xe2\x80\xa6 https://t.co/rwPwAljLiM'
