id,created_at,text
922505000634417153,2017-10-23 16:48:26,b'@kaizokurara Au secours ! Qui veut bien aider notre amie l\xc3\xa0 ?'
922501235437178881,2017-10-23 16:33:28,b'@RibeiroJosiene @RodrigoLeroy2 @DrMeladinho @cleitonciene We loved seeing you all!'
922498713297223682,2017-10-23 16:23:27,b'@nrsyera Treat yourself! You\xe2\x80\x99ve earned it.'
922498712873693185,2017-10-23 16:23:27,"b""@chadkungz Thanks for coming by! We're always happy to see you."""
922488673521762305,2017-10-23 15:43:33,"b""@Michael_Limpong Stop by! We'll have one waiting for you."""
922487400026263552,2017-10-23 15:38:29,"b""@_Apolliine Swing by, it'd be great to see you!"""
922484914255220736,2017-10-23 15:28:37,b'@AmirahMahinay Come chill with us while you crush your cravings!'
922484914091692032,2017-10-23 15:28:37,b'@JasmineMcNally Breakfast date! See you again soon?'
922484913626079233,2017-10-23 15:28:37,"b""@astrabIue On a real note: Who's going to step up and help out our friend?"""
922482370296590336,2017-10-23 15:18:30,b'@Solenesrl How sweet! We hope you enjoyed your meal.'
922477317968015361,2017-10-23 14:58:26,"b""@MagneElsa We've got your back! What's your favorite menu item?"""
922477317435338754,2017-10-23 14:58:25,b'@ktdrys_01 We appreciate the love! See you again soon?'
922476052521406464,2017-10-23 14:53:24,"b""@Emeline_brds Come on over, Emeline! We've got a Big Mac here with your name on it."""
922476052257169408,2017-10-23 14:53:24,"b""@TomasJavier22 Swing by! It'd be great to see you."""
922476052198449152,2017-10-23 14:53:24,"b""@JulsSanchezz Who would like to be our friend's Big Mac MVP? Any takers?"""
922474790669246464,2017-10-23 14:48:23,"b'@Rachbutlerxo How sweet! Jay sounds like a McD MVP, Rachel. &lt;3'"
922473569317216256,2017-10-23 14:43:32,"b""@thatsknowles On a real note: Who's going to step up and help out our friend?"""
922473569107488768,2017-10-23 14:43:32,b'@vinvinvinlove Does that mean we\xe2\x80\x99ll be seeing you soon? Hope so!'
922472300859088897,2017-10-23 14:38:29,"b""@ncllmnngsng Great! What'd you have?"""
922469762332053505,2017-10-23 14:28:24,b'@L_Milton90 Sounds like you have awesome coworkers! Enjoy your breakfast.'
922469759152779265,2017-10-23 14:28:23,"b'@theoceanempress Sounds awesome, Marina! See you again soon?'"
922468500953796608,2017-10-23 14:23:23,"b""@TheRealMuusha Swing by! We're always happy to see you."""
922467252561174530,2017-10-23 14:18:26,b'@MiumiuJam Come chill with us while you crush your cravings!'
922465996136435719,2017-10-23 14:13:26,b'@S_potterx We appreciate the love! See you again soon?'
922464729947344899,2017-10-23 14:08:24,"b""@mariavenusver Thanks for coming by! We're always happy to see you."""
922464729611808768,2017-10-23 14:08:24,"b""@Iamkathleeeen Lunch date soon? We'd love to see you."""
922463477314342912,2017-10-23 14:03:26,"b""@arieffnzle Great! What'd you have?"""
922463477083623424,2017-10-23 14:03:26,"b""@Mystication Swing by! It'd be great to see you."""
922460956206292992,2017-10-23 13:53:25,"b'@crazydan314 Aw. We missed you, Dan! &lt;3'"
922459707759038465,2017-10-23 13:48:27,b'@cloclochette_ Thanks for sharing your day with us! Come back soon. :)'
922458465720823809,2017-10-23 13:43:31,"b""@KCuenco Come on over! Let's have a fry date."""
922458465553014784,2017-10-23 13:43:31,b'@nadiaemilyx Thanks for making us a part of your day. See you again soon?'
922455939881623562,2017-10-23 13:33:29,"b""@Demureyel We hope this means we'll get a fry date soon!"""
922455938346471424,2017-10-23 13:33:28,b'@nhazmirah Yay! Promise to come again soon?'
922454679342190592,2017-10-23 13:28:28,"b'@stephanieerimas We love your dedication, Stephanie! &lt;3'"
922447113870544896,2017-10-23 12:58:24,"b""@Gabixita33 Swing by! We'd love to see you."""
922447113790939136,2017-10-23 12:58:24,b'@tinyriiiiiiicck Your mom sounds pretty awesome! Tell her we said hello.'
922444603176968192,2017-10-23 12:48:26,"b""@CLoguex We're always happy to see you and your dad! Stop by anytime."""
922176584055971840,2017-10-22 19:03:25,b'@usazade So glad you could make it over! Promise to come back again soon?'
922175334774116353,2017-10-22 18:58:27,"b""@JithunThabud Come on over to see us! We have everything you're craving."""
922175333897506816,2017-10-22 18:58:27,"b""@liejah_12 Does this mean we'll be hanging out with you soon? We certainly hope so!"""
922175333520068608,2017-10-22 18:58:27,"b'@Minnie_0195 Way to treat yourself, pal! Hope that meal made your day extra special.'"
922174082053009414,2017-10-22 18:53:28,"b""@geneiryodan12 So glad you dropped by to see us, Brian! What'd you have?"""
922174081499389953,2017-10-22 18:53:28,b'@jmhilario Way to conquer that craving! You deserve it!'
922174081151184898,2017-10-22 18:53:28,"b""@shazrev We're so glad you stopped by, buddy. :)"""
922172811581456384,2017-10-22 18:48:26,b'@kaythepeach Thanks for the visit! What are your go-to menu items?'
922170295296909313,2017-10-22 18:38:26,b'@fahriaslan5511 Welcome to Great Taste Town! Population: You!'
922169028612935680,2017-10-22 18:33:24,"b""@dlcarmenMG What are you waiting for? We're waiting for you! &lt;3"""
922169028503851008,2017-10-22 18:33:24,"b""@latifalthh Thrilled to see that you made it by! Let's do this again soon. :)"""
922167776797712384,2017-10-22 18:28:25,"b'@azelAgb You two clearly know a thing or two about good taste, Azel!'"
922167776235712513,2017-10-22 18:28:25,"b""@Rogelio27A Aw. You're making us blush! &lt;3"""
922166514803003392,2017-10-22 18:23:24,"b""@HollieShikari Call a friend! We're sure one of your awesome friends will help you out."""
922165266498408448,2017-10-22 18:18:27,"b""@buttenham Who's on MVP duty for our friend Christina? She needs some fries ASAP."""
922165266452271111,2017-10-22 18:18:27,"b""@AdelinMontana Now that sounds saucesome! We're just glad you're a fan. :)"""
922163993887813639,2017-10-22 18:13:23,"b""@the_luckyycharm We'd love to see you and your smile come in today, Charmele!"""
922162752457723904,2017-10-22 18:08:27,b'@karping1020 We always knew you had good taste!'
922162752193531904,2017-10-22 18:08:27,b'@hilmijilani_ Hanging out with you is our favorite! Come back soon. :)'
922158973226283008,2017-10-22 17:53:26,"b""@owenmilward You're on the right track, buddy! See you soon for that McFlurry?"""
