id,created_at,text
922960077476319233,2017-10-24 22:56:44,"b""How the White House is handling Sen. Flake's announcement that he won't seek re-election https://t.co/xiRZuApYLy"""
922957921524129792,2017-10-24 22:48:10,"b""RT @NBCNews: JUST IN: Cuban officials reject blame for U.S. diplomats' mystery ailments https://t.co/EFInWmYIep https://t.co/VmlP0kQjR4"""
922957884895514624,2017-10-24 22:48:02,"b'RT @NBCPolitics: Senator Jeff Flake says decision to not seek reelection was ""a difficult choice,"" but ""best for myself, my family, and for\xe2\x80\xa6'"
922951119369883648,2017-10-24 22:21:09,"b'RT @TheBeatWithAri: Rep. @jahimes: ""the vast bulk"" of House Republicans are ""outright appalled"" by Trump #TheBeat https://t.co/PtIHjXbwI6'"
922951059533901825,2017-10-24 22:20:54,"b'RT @MeetThePress: Sen @JeffFlake tells @ChuckTodd that ""after 9 months if we\'re still waiting for a pivot"" from President Trump ""it\'s not c\xe2\x80\xa6'"
922949453614546949,2017-10-24 22:14:31,"b'Sen. Jeff Flake: ""Resentment is not a governing philosophy"" https://t.co/wMA6qLvu0b https://t.co/15wKDuQNlZ'"
922938318312165377,2017-10-24 21:30:17,"b""Watch Jeff Flake's full Senate floor speech on his retirement, the GOP's future and Trump: https://t.co/y4ockgxSNU https://t.co/H7Hep9eBsn"""
922937622825193480,2017-10-24 21:27:31,"b'RT @MeetThePress: Sen. Flake says he did not support Pres. Trump in 2016, and that the president has not done anything to garner his suppor\xe2\x80\xa6'"
922936933373931528,2017-10-24 21:24:46,"b'RT @NBCNews: Sen. Jeff Flake announced today he will not seek re-election next year, condemning President Trump and the direction of the Re\xe2\x80\xa6'"
922936762753839104,2017-10-24 21:24:06,"b'RT @MeetThePress: ""Resentment is not a governing philosophy. At some point you have to govern"" - Sen. Jeff Flake to @chucktodd'"
922936564375851010,2017-10-24 21:23:18,"b'RT @MeetThePress: ""I think all we can do is be examples ourselves and call out behavior that is unbecoming"" - Sen. Jeff Flake #MTPDaily'"
922935956566573056,2017-10-24 21:20:54,"b'RT @MeetThePress: .@chucktodd asks Sen. @JeffFlake if Congress should pursue impeachment? \n\nFlake: I have deep concerns, but Trump ""was ele\xe2\x80\xa6'"
922934767871582213,2017-10-24 21:16:10,"b'RT @MeetThePress: ""I have deep concerns about the president but he was elected fair and square"" - Sen. Jeff Flake to @chucktodd'"
922934713685245952,2017-10-24 21:15:57,"b'RT @MeetThePress: Why announce his retirement today? Sen. @JeffFlake tells @Chucktodd ""Why wait?"" Doesn\'t see a path for a ""traditional Rep\xe2\x80\xa6'"
922934440082452486,2017-10-24 21:14:52,"b'RT @kailanikm: Sen. Jeff Flake (R-AZ) to @chucktodd acknowledges he didn\'t think he could win in 2018 ""and run the kind of race I would be\xe2\x80\xa6'"
922934001446375425,2017-10-24 21:13:07,"b'RT @MeetThePress: ""At some point this fever will break. At some point this spell will be off"" - Sen. Jeff Flake on #MTPDaily'"
922933827319844866,2017-10-24 21:12:26,"b""RT @AndrewNBCNews: Flake warns 'only a matter of time until we're in the minority again' if Republicans don't stand up to Trump"""
922933562504081411,2017-10-24 21:11:23,"b'RT @mmurraypolitics: Flake adds, ""Not and run the kind of race I\'d be proud of... There was no path forward for me."" https://t.co/beVa9H5sBL'"
922933242478710784,2017-10-24 21:10:06,"b'RT @kailanikm: Sen. Jeff Flake (R-AZ) tells @chucktodd he didn\'t see a path forward for a ""traditional conservative"" like him.'"
922932691410018304,2017-10-24 21:07:55,"b'RT @MeetThePress: ""This has been a tough decision to make. I am not leaving because I am sour on the institution"" - Sen. Jeff Flake on deci\xe2\x80\xa6'"
922931282266525696,2017-10-24 21:02:19,"b""RT @chucktodd: If it's Tuesday...it's the day the Republican establishment fell apart.  \n\nMy interview with Sen. @JeffFlake, coming up on #\xe2\x80\xa6"""
922930785304350721,2017-10-24 21:00:21,"b""Rep. Ted Lieu: Trump's administration hasn't drained the swamp \xe2\x80\x94 it's become it: https://t.co/CBCkU4Sa6g https://t.co/qWX9Bb6PQk"""
922923221338406912,2017-10-24 20:30:17,b'U.S. soldiers in NIger were pursuing ISIS recruiter when ambushed: https://t.co/BlZ5YRCRPg https://t.co/jzO1F5h5xG'
922920083864788992,2017-10-24 20:17:49,"b'RT @NBCPolitics: Q: Will Gen. Kelly correct the record on Rep. Wilson?\n\nSarah Huckabee Sanders: ""I don\'t think he has anything to correct o\xe2\x80\xa6'"
922919270253604864,2017-10-24 20:14:35,"b'RT @NBCPolitics: Steve Bannon reacts to announcement of Flake retirement, per source close to Bannon:\n\n""Another day, another scalp""'"
922915654285500416,2017-10-24 20:00:13,"b""Dismayed by Trump, Arizona GOP Sen. Jeff Flake announces he won't seek reelection: https://t.co/3unEYHDgfh https://t.co/PS0mW3CeGg"""
922915528984862720,2017-10-24 19:59:43,"b'RT @NBCPolitics: Sarah Huckabee Sanders on Corker comments: ""He\'s maybe trying to get a headline or two on his way out the door"" https://t.\xe2\x80\xa6'"
922909034914762753,2017-10-24 19:33:55,"b'RT @NBCPolitics: Flake: ""We must stop pretending the degradation of our politics and conduct of some in our executive branch are normal. Th\xe2\x80\xa6'"
922908998235492352,2017-10-24 19:33:46,"b'RT @NBCPolitics: Sen. John McCain: ""I have seen Jeff Flake stand up for what he believes in, knowing full well there would be a political p\xe2\x80\xa6'"
922905721343238144,2017-10-24 19:20:45,"b'RT @NBCNews: Sen. Jeff Flake: ""There are times when we must risk our careers in favor of our principles. Now is such a time."" https://t.co/\xe2\x80\xa6'"
922904211699798016,2017-10-24 19:14:45,"b'GOP Sen. Flake: Congress fooled itself to think Trump would pivot to civility, ""by now we know better than that.""  https://t.co/gya2FTZ2Tu'"
922901294393815040,2017-10-24 19:03:09,"b'RT @NBCPolitics: JUST IN: Jeff Flake will not seek re-election, campaign aide tells NBC News.'"
922900585317322754,2017-10-24 19:00:20,b'House GOP probing Obama-era Uranium sale to Russia: https://t.co/SUl949CMrn https://t.co/OZhXYlM0p1'
922897547840118784,2017-10-24 18:48:16,"b'RT @NBCPolitics: Sen. Majority Leader McConnell on the Sen. Corker\'s Trump criticisms: ""I don\'t have any observation about that"" https://t.\xe2\x80\xa6'"
922893092046430208,2017-10-24 18:30:34,b'Trump vs. Senate Republicans: A Timeline: https://t.co/lKpl4VxKK9 https://t.co/VGZHe70XMu'
922885544815812608,2017-10-24 18:00:34,"b'Gold Star father Khizr Khan responds to Trump, Kelly: https://t.co/ntAvLn0bqP https://t.co/2zWX5jDzAb'"
922877977339232257,2017-10-24 17:30:30,b'Matthews: Will JFK files answer questions on Oswald?: https://t.co/WOsDAdFQFo https://t.co/QtrJ3UVqSD'
922870461687414784,2017-10-24 17:00:38,"b'WATCH: Protester shouts ""Trump is treason"" after the president arrives for lunch with GOP.  https://t.co/CFl8yhNCcM'"
