,date,close,curr_ratio,tot_debt_tot_equity,oper_profit_margin,asset_turn,ret_equity,sentiment,close_delta,close_direction,Stock_name
1122,2013-05-23,63.1628,1.7837,,28.8008,0.2239,7.0463,3,0.17795231131820205,1,APPLE
1121,2013-05-24,63.5928,1.7837,,28.8008,0.2239,7.0463,3,0.6807804593843207,1,APPLE
1120,2013-05-28,63.0627,1.7837,,28.8008,0.2239,7.0463,3,-0.8335849341434838,1,APPLE
1119,2013-05-29,63.5643,1.7837,,28.8008,0.2239,7.0463,3,0.795398864939185,1,APPLE
1118,2013-05-30,64.5114,1.7837,,28.8008,0.2239,7.0463,3,1.4899873041943226,2,APPLE
1117,2013-05-31,64.2478,1.7837,,28.8008,0.2239,7.0463,3,-0.40860995110941123,1,APPLE
1116,2013-06-03,64.3886,1.7837,,28.8008,0.2239,7.0463,3,0.2191514728908985,1,APPLE
1115,2013-06-04,64.1871,1.7837,,28.8008,0.2239,7.0463,3,-0.3129435956054267,1,APPLE
1114,2013-06-05,63.5871,1.7837,,28.8008,0.2239,7.0463,3,-0.9347672663198702,1,APPLE
1113,2013-06-06,62.6371,1.7837,,28.8008,0.2239,7.0463,3,-1.494013722909211,0,APPLE
1112,2013-06-07,63.1158,1.7837,,28.8008,0.2239,7.0463,3,0.7642435553370183,1,APPLE
1111,2013-06-10,62.6986,1.7837,,28.8008,0.2239,7.0463,3,-0.6610072279841198,1,APPLE
1110,2013-06-11,62.5143,1.7837,,28.8008,0.2239,7.0463,3,-0.2939459573260015,1,APPLE
1109,2013-06-12,61.7414,1.7837,,28.8008,0.2239,7.0463,3,-1.2363571214906028,0,APPLE
1108,2013-06-13,62.2807,1.7837,,28.8008,0.2239,7.0463,3,0.8734819748175524,1,APPLE
1107,2013-06-14,61.4357,1.7837,,28.8008,0.2239,7.0463,3,-1.3567606015988998,0,APPLE
1106,2013-06-17,61.7143,1.7837,,28.8008,0.2239,7.0463,3,0.4534822586867317,1,APPLE
1105,2013-06-18,61.6814,1.7837,,28.8008,0.2239,7.0463,3,-0.053310172844875554,1,APPLE
1104,2013-06-19,60.4286,1.7837,,28.8008,0.2239,7.0463,3,-2.0310823035793506,0,APPLE
1103,2013-06-20,59.5483,1.7837,,28.8008,0.2239,7.0463,3,-1.4567605405387605,0,APPLE
1102,2013-06-21,59.0714,1.7837,,28.8008,0.2239,7.0463,3,-0.8008624931358251,1,APPLE
1101,2013-06-24,57.5057,1.7837,,28.8008,0.2239,7.0463,2,-2.6505212336257475,0,APPLE
1100,2013-06-25,57.5186,1.7837,,28.8008,0.2239,7.0463,3,0.022432558859385957,1,APPLE
1099,2013-06-26,56.8671,1.7837,,28.8008,0.2239,7.0463,3,-1.132677081848304,0,APPLE
1098,2013-06-27,56.2543,1.7837,,28.8008,0.2239,7.0463,3,-1.0776002293065763,0,APPLE
1097,2013-06-28,56.6471,1.7837,,28.8008,0.2239,7.0463,3,0.6982577331866207,1,APPLE
1096,2013-07-01,58.46,1.8783,0.1375,26.0482,0.1767,5.5937,4,3.200340352815941,2,APPLE
1095,2013-07-02,59.7843,1.8783,0.1375,26.0482,0.1767,5.5937,3,2.265309613410881,2,APPLE
1094,2013-07-03,60.1143,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.5519843838599737,1,APPLE
1093,2013-07-05,59.6314,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.803303041040153,1,APPLE
1092,2013-07-08,59.2928,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.5678216510093669,1,APPLE
1091,2013-07-09,60.3357,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.7588982136111015,2,APPLE
1090,2013-07-10,60.1043,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.3835208674134894,1,APPLE
1089,2013-07-11,61.0411,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.5586239254096597,2,APPLE
1088,2013-07-12,60.93,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.18200851557393366,1,APPLE
1087,2013-07-15,61.0628,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.2179550303627165,1,APPLE
1086,2013-07-16,61.4564,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.6445822988791854,1,APPLE
1085,2013-07-17,61.4728,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.02668558522789702,1,APPLE
1084,2013-07-18,61.6797,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.3365716219205851,1,APPLE
1083,2013-07-19,60.7071,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.5768559185599151,0,APPLE
1082,2013-07-22,60.9014,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.32006140962095947,1,APPLE
1081,2013-07-23,59.8557,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.717037703566755,0,APPLE
1080,2013-07-24,62.93,1.8783,0.1375,26.0482,0.1767,5.5937,4,5.136185860327423,2,APPLE
1079,2013-07-25,62.6428,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.45638010487843406,1,APPLE
1078,2013-07-26,62.9986,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.5679822741001395,1,APPLE
1077,2013-07-29,63.97,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.5419390272164708,2,APPLE
1076,2013-07-30,64.76,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.2349538846334318,2,APPLE
1075,2013-07-31,64.6471,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.1743360098826597,1,APPLE
1074,2013-08-01,65.2394,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.9162050579221787,1,APPLE
1073,2013-08-02,66.0771,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.2840400126304015,2,APPLE
1072,2013-08-05,67.0643,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.4940122977552002,2,APPLE
1071,2013-08-06,66.4643,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.8946637778967476,1,APPLE
1070,2013-08-07,66.4257,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.058076290580038006,1,APPLE
1069,2013-08-08,65.8586,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.853735828150867,1,APPLE
1068,2013-08-09,64.9214,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.423048774191966,0,APPLE
1067,2013-08-12,66.7657,1.8783,0.1375,26.0482,0.1767,5.5937,4,2.840819822123352,2,APPLE
1066,2013-08-13,69.9386,1.8783,0.1375,26.0482,0.1767,5.5937,4,4.752290472503095,2,APPLE
1065,2013-08-14,71.2143,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.8240285050029608,2,APPLE
1064,2013-08-15,71.13,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.1183751016298678,1,APPLE
1063,2013-08-16,71.7614,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.8876704625333887,1,APPLE
1062,2013-08-19,72.5343,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.0770414178095844,2,APPLE
1061,2013-08-20,71.5814,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.3137233005626299,0,APPLE
1060,2013-08-21,71.7657,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.25746911907282233,1,APPLE
1059,2013-08-22,71.8514,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.11941637857639899,1,APPLE
1058,2013-08-23,71.5743,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.3856570644413391,1,APPLE
1057,2013-08-26,71.8528,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.38910614564167334,1,APPLE
1056,2013-08-27,69.7986,1.8783,0.1375,26.0482,0.1767,5.5937,2,-2.858900418633663,0,APPLE
1055,2013-08-28,70.128,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.47192923640303225,1,APPLE
1054,2013-08-29,70.2428,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.16370066164727706,1,APPLE
1053,2013-08-30,69.6023,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.9118372274453794,1,APPLE
1052,2013-09-03,69.7971,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.279875808701725,1,APPLE
1051,2013-09-04,71.2416,1.8783,0.1375,26.0482,0.1767,5.5937,3,2.0695702256970634,2,APPLE
1050,2013-09-05,70.7528,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.6861159771818879,1,APPLE
1049,2013-09-06,71.1743,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.5957361404778453,1,APPLE
1048,2013-09-09,72.31,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.5956602312913508,2,APPLE
1047,2013-09-10,70.6628,1.8783,0.1375,26.0482,0.1767,5.5937,3,-2.2779698520259966,0,APPLE
1046,2013-09-11,66.8157,1.8783,0.1375,26.0482,0.1767,5.5937,2,-5.444307330023714,0,APPLE
1045,2013-09-12,67.5271,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.0647198188449682,2,APPLE
1044,2013-09-13,66.4143,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.6479309788218464,0,APPLE
1043,2013-09-16,64.3028,1.8783,0.1375,26.0482,0.1767,5.5937,2,-3.1792851840642644,0,APPLE
1042,2013-09-17,65.0457,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.1553151651249893,2,APPLE
1041,2013-09-18,66.3828,1.8783,0.1375,26.0482,0.1767,5.5937,3,2.0556316558973253,2,APPLE
1040,2013-09-19,67.4714,1.8783,0.1375,26.0482,0.1767,5.5937,3,1.639882620196797,2,APPLE
1039,2013-09-20,66.7728,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.0354016664838717,0,APPLE
1038,2013-09-23,70.0914,1.8783,0.1375,26.0482,0.1767,5.5937,4,4.969987779455091,2,APPLE
1037,2013-09-24,69.8714,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.31387588206256245,1,APPLE
1036,2013-09-25,68.79,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.5477004897568791,0,APPLE
1035,2013-09-26,69.46,1.8783,0.1375,26.0482,0.1767,5.5937,3,0.9739787759848634,1,APPLE
1034,2013-09-27,68.9643,1.8783,0.1375,26.0482,0.1767,5.5937,3,-0.7136481428160084,1,APPLE
1033,2013-09-30,68.1071,1.8783,0.1375,26.0482,0.1767,5.5937,3,-1.2429619382781987,0,APPLE
1032,2013-10-01,69.7086,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,2.351443535255504,2,APPLE
1031,2013-10-02,69.9371,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.32779312739030303,1,APPLE
1030,2013-10-03,69.0586,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.2561287213796433,0,APPLE
1029,2013-10-04,69.0043,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.07862887460793846,1,APPLE
1028,2013-10-07,69.6786,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.9771854797454685,1,APPLE
1027,2013-10-08,68.7057,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.396268007680995,0,APPLE
1026,2013-10-09,69.5126,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.1744294869275957,2,APPLE
1025,2013-10-10,69.9483,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.6267928404346795,1,APPLE
1024,2013-10-11,70.4017,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.6481930225609515,1,APPLE
1023,2013-10-14,70.8628,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.6549557752156377,1,APPLE
1022,2013-10-15,71.24,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.5322962118347031,1,APPLE
1021,2013-10-16,71.5877,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.488068500842228,1,APPLE
1020,2013-10-17,72.0714,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.6756747318324222,1,APPLE
1019,2013-10-18,72.6985,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.8701093637698153,1,APPLE
1018,2013-10-21,74.4803,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,2.4509446549791316,2,APPLE
1017,2013-10-22,74.2668,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.28665298072107154,1,APPLE
1016,2013-10-23,74.9943,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.9795763382830444,1,APPLE
1015,2013-10-24,75.9871,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.323833944713135,2,APPLE
1014,2013-10-25,75.1368,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.119005725971914,0,APPLE
1013,2013-10-28,75.6965,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.7449079545575624,1,APPLE
1012,2013-10-29,73.8111,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-2.490736031388511,0,APPLE
1011,2013-10-30,74.9851,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.5905466792935026,2,APPLE
1010,2013-10-31,74.6717,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.4179496993402709,1,APPLE
1009,2013-11-01,74.29,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.5111708987474438,1,APPLE
1008,2013-11-04,75.25,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.292233140395738,2,APPLE
1007,2013-11-05,75.0641,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.24704318936877573,1,APPLE
1006,2013-11-06,74.4171,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.8619300038233875,1,APPLE
1005,2013-11-07,73.2131,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.617907712071564,0,APPLE
1004,2013-11-08,74.3657,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.574308422946176,2,APPLE
1003,2013-11-11,74.1497,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.29045648733220847,1,APPLE
1002,2013-11-12,74.2871,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.18530081713074972,1,APPLE
1001,2013-11-13,74.3763,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.12007468322226239,1,APPLE
1000,2013-11-14,75.4514,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.445487339380967,2,APPLE
999,2013-11-15,74.9987,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.5999888670057907,1,APPLE
998,2013-11-18,74.0898,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.2118876727196641,0,APPLE
997,2013-11-19,74.2214,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.1776222907876738,1,APPLE
996,2013-11-20,73.5714,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.8757582045070634,1,APPLE
995,2013-11-21,74.44800000000001,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.1914956083478234,2,APPLE
994,2013-11-22,74.2571,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.2564205888674153,1,APPLE
993,2013-11-25,74.82,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.7580419919442034,1,APPLE
992,2013-11-26,76.2,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.8444266238973668,2,APPLE
991,2013-11-27,77.9943,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,2.354724409448809,2,APPLE
990,2013-11-29,79.4385,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.8516737761605777,2,APPLE
989,2013-12-02,78.7471,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.8703588310454018,1,APPLE
988,2013-12-03,80.9031,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,4,2.7378786012437177,2,APPLE
987,2013-12-04,80.7143,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.2333655941490506,1,APPLE
986,2013-12-05,81.1287,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.5134158383334806,1,APPLE
985,2013-12-06,80.0028,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.3877949480270257,0,APPLE
984,2013-12-09,80.9185,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.144584939527118,2,APPLE
983,2013-12-10,80.7928,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.15534148556880667,1,APPLE
982,2013-12-11,80.1943,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.7407838322226751,1,APPLE
981,2013-12-12,80.0771,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.14614505020930024,1,APPLE
980,2013-12-13,79.2043,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.0899495611104772,0,APPLE
979,2013-12-16,79.6428,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.5536315578825778,1,APPLE
978,2013-12-17,79.2843,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.4501348521146824,1,APPLE
977,2013-12-18,78.6814,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.7604279788053944,1,APPLE
976,2013-12-19,77.78,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-1.1456328941782878,0,APPLE
975,2013-12-20,78.4314,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,0.8374903574183533,1,APPLE
974,2013-12-23,81.4414,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,4,3.837748656787977,2,APPLE
973,2013-12-24,81.0957,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.42447698590644056,1,APPLE
972,2013-12-26,80.5571,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.6641535864416834,1,APPLE
971,2013-12-27,80.0128,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.6756698043996207,1,APPLE
970,2013-12-30,79.2171,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,-0.9944658854583224,1,APPLE
969,2013-12-31,80.1457,1.6786,0.1373,26.7667,0.18100000000000002,6.0802,3,1.172221654163057,2,APPLE
968,2014-01-02,79.0185,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.4064385238384616,0,APPLE
967,2014-01-03,77.2828,1.4943,0.1308,30.3209,0.2558,10.0799,3,-2.196574219961159,0,APPLE
966,2014-01-06,77.7043,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.5453994938071717,1,APPLE
965,2014-01-07,77.1482,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.7156618102215716,1,APPLE
964,2014-01-08,77.6371,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.6337153686022499,1,APPLE
963,2014-01-09,76.6455,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.2772244197683909,0,APPLE
962,2014-01-10,76.1343,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.6669667495156302,1,APPLE
961,2014-01-13,76.5328,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.5234171720236458,1,APPLE
960,2014-01-14,78.0557,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.989865783036825,2,APPLE
959,2014-01-15,79.6228,1.4943,0.1308,30.3209,0.2558,10.0799,3,2.0076688826056217,2,APPLE
958,2014-01-16,79.1785,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.5580059982818971,1,APPLE
957,2014-01-17,77.2385,1.4943,0.1308,30.3209,0.2558,10.0799,3,-2.4501600813352082,0,APPLE
956,2014-01-21,78.4385,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.553629342879526,2,APPLE
955,2014-01-22,78.7871,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.44442461291328933,1,APPLE
954,2014-01-23,79.4543,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.8468391399099704,1,APPLE
953,2014-01-24,78.01,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.8177744942690304,0,APPLE
952,2014-01-27,78.6428,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.8111780540956145,1,APPLE
951,2014-01-28,72.3571,1.4943,0.1308,30.3209,0.2558,10.0799,2,-7.992721520596917,0,APPLE
950,2014-01-29,71.5357,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.1352030415812644,0,APPLE
949,2014-01-30,71.3974,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.19333004360060918,1,APPLE
948,2014-01-31,71.5143,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.16373145240583145,1,APPLE
947,2014-02-03,71.6471,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.18569712630898844,1,APPLE
946,2014-02-04,72.6843,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.447651056358176,2,APPLE
945,2014-02-05,73.2271,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.7467912602859211,1,APPLE
944,2014-02-06,73.2157,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.015568006926390297,1,APPLE
943,2014-02-07,74.24,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.3990168775276295,2,APPLE
942,2014-02-10,75.57,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.7914870689655151,2,APPLE
941,2014-02-11,76.5657,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.3175863437872353,2,APPLE
940,2014-02-12,76.56,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.007444586805847107,1,APPLE
939,2014-02-13,77.7757,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.5879049111807708,2,APPLE
938,2014-02-14,77.7128,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.08087358905159203,1,APPLE
937,2014-02-18,77.9985,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.36763570480024604,1,APPLE
936,2014-02-19,76.7671,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.5787483092623673,0,APPLE
935,2014-02-20,75.8785,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.1575271177366304,0,APPLE
934,2014-02-21,75.0357,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.1107230638454857,0,APPLE
933,2014-02-24,75.3643,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.4379248810899271,1,APPLE
932,2014-02-25,74.58,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.0406784113963796,0,APPLE
931,2014-02-26,73.9071,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.9022526146419931,1,APPLE
930,2014-02-27,75.3814,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.9948015819860332,2,APPLE
929,2014-02-28,75.1771,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.2710217639895299,1,APPLE
928,2014-03-03,75.3943,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.28891776884184867,1,APPLE
927,2014-03-04,75.8914,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.6593336631549112,1,APPLE
926,2014-03-05,76.0514,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.21082757730124438,1,APPLE
925,2014-03-06,75.8214,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.3024270427631891,1,APPLE
924,2014-03-07,75.7771,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.058426776609232595,1,APPLE
923,2014-03-10,75.8457,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.09052866895142375,1,APPLE
922,2014-03-11,76.5843,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.9738192145368892,1,APPLE
921,2014-03-12,76.6585,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.09688669870979393,1,APPLE
920,2014-03-13,75.8071,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.110640046439727,0,APPLE
919,2014-03-14,74.9557,1.4943,0.1308,30.3209,0.2558,10.0799,3,-1.1231137980479562,0,APPLE
918,2014-03-17,75.2485,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.3906307325527131,1,APPLE
917,2014-03-18,75.9143,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.884801690399131,1,APPLE
916,2014-03-19,75.8943,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.02634549748861021,1,APPLE
915,2014-03-20,75.5285,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.48198613071074803,1,APPLE
914,2014-03-21,76.1243,1.4943,0.1308,30.3209,0.2558,10.0799,3,0.7888412983178683,1,APPLE
913,2014-03-24,77.0271,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.185955076105789,2,APPLE
912,2014-03-25,77.8557,1.4943,0.1308,30.3209,0.2558,10.0799,3,1.0757252966812907,2,APPLE
911,2014-03-26,77.1114,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.9559993680616776,1,APPLE
910,2014-03-27,76.78,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.42976784236831667,1,APPLE
909,2014-03-28,76.6943,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.11161760875228285,1,APPLE
908,2014-03-31,76.6771,1.4943,0.1308,30.3209,0.2558,10.0799,3,-0.022426699246231526,1,APPLE
907,2014-04-01,77.3785,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.9147450803434228,1,APPLE
906,2014-04-02,77.5071,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.16619603636668015,1,APPLE
905,2014-04-03,76.97,1.6326,0.1411,29.7792,0.2216,8.5065,3,-0.6929687731833538,1,APPLE
904,2014-04-04,75.9743,1.6326,0.1411,29.7792,0.2216,8.5065,3,-1.2936208912563327,0,APPLE
903,2014-04-07,74.7814,1.6326,0.1411,29.7792,0.2216,8.5065,3,-1.5701362171155173,0,APPLE
902,2014-04-08,74.7771,1.6326,0.1411,29.7792,0.2216,8.5065,3,-0.005750092937549493,1,APPLE
901,2014-04-09,75.76,1.6326,0.1411,29.7792,0.2216,8.5065,3,1.3144398485632642,2,APPLE
900,2014-04-10,74.7828,1.6326,0.1411,29.7792,0.2216,8.5065,3,-1.2898627243928331,0,APPLE
899,2014-04-11,74.23,1.6326,0.1411,29.7792,0.2216,8.5065,3,-0.7392074113298656,1,APPLE
898,2014-04-14,74.5257,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.39835645965242694,1,APPLE
897,2014-04-15,73.9942,1.6326,0.1411,29.7792,0.2216,8.5065,3,-0.713176796729174,1,APPLE
896,2014-04-16,74.1443,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.20285373718479932,1,APPLE
895,2014-04-17,74.9914,1.6326,0.1411,29.7792,0.2216,8.5065,3,1.1425018511200422,2,APPLE
894,2014-04-21,75.8814,1.6326,0.1411,29.7792,0.2216,8.5065,3,1.1868027533823886,2,APPLE
893,2014-04-22,75.957,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.09962915813360632,1,APPLE
892,2014-04-23,74.9643,1.6326,0.1411,29.7792,0.2216,8.5065,3,-1.3069236541727547,0,APPLE
891,2014-04-24,81.11,1.6326,0.1411,29.7792,0.2216,8.5065,4,8.198168995108347,2,APPLE
890,2014-04-25,81.7057,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.7344347182838044,1,APPLE
889,2014-04-28,84.87,1.6326,0.1411,29.7792,0.2216,8.5065,4,3.872802019932528,2,APPLE
888,2014-04-29,84.6185,1.6326,0.1411,29.7792,0.2216,8.5065,3,-0.2963355720513811,1,APPLE
887,2014-04-30,84.2985,1.6326,0.1411,29.7792,0.2216,8.5065,3,-0.37816789472750423,1,APPLE
886,2014-05-01,84.4971,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.23559138062954738,1,APPLE
885,2014-05-02,84.6543,1.6326,0.1411,29.7792,0.2216,8.5065,3,0.18604188782810666,1,APPLE
