,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,form_7_type,curr_ratio,non_perform_asset_tot_loan,loan_loss_reserve,lterm_debt_cap,tot_debt_tot_equity,gross_margin,oper_profit_margin,ebit_margin,ebitda_margin,pretax_profit_margin,profit_margin,free_cash_flow,loss_ratio,exp_ratio,comb_ratio,asset_turn,invty_turn,rcv_turn,day_sale_rcv,ret_equity,ret_tang_equity,ret_asset,ret_invst,free_cash_flow_per_share,book_val_per_share,oper_cash_flow_per_share
170,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,2.6684,,,0.6791,3.1205,52.61,25.953,25.953,,10.6521,6.6254,19809.0,,,,0.0479,1.1157,0.113,796.6364,2.6267,8.1123,0.4514,0.8429,1.8675,12.008,2.2837
171,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,2.4931,,,0.6733,3.2257,53.2961,24.9691,24.9691,,11.8788,10.0199,26589.0,,,,0.0518,1.2606,0.1209,744.5369,3.342,11.8059,0.5497,1.0918,2.5037,11.1732,3.1411
172,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,2.4362,,,0.6576,3.0607,49.0622,25.3164,25.3164,,11.2144,8.6488,4999.0,,,,0.0496,1.1747,0.1171,768.6534,2.6886,8.9054,0.4619,0.9207,0.4711,11.4843,0.6094
173,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,2.5297,,,0.6497,2.8744,47.2512,24.1613,24.1613,,11.5037,8.5309,9636.0,,,,0.0524,1.2435,0.1247,721.6394,2.979,9.2832,0.5318,1.0435,0.9081,11.7341,1.3398
174,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,2.7025,,,0.647,2.7739,48.9463,24.4773,24.4773,,11.0995,9.6293,14414.0,,,,0.0519,1.1552,0.1252,718.8233,2.7083,8.0357,0.4961,0.9559,1.3639,12.2079,1.8999
175,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,2.9431,,,0.6476,2.6269,51.9087,25.4871,25.4871,,13.4418,10.297,22396.0,,,,0.0569,1.2185,0.1367,658.4951,3.4405,10.19,0.6453,1.2124,2.12,12.3462,2.9658
176,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,3.3656,,,0.6448,2.4597,50.4479,25.3613,25.3613,,11.845,10.0936,1795.0,,,,0.0521,1.0635,0.1256,716.3323,2.8136,8.1605,0.5414,0.9993,0.1721,12.4805,0.4419
177,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,3.4842,,,0.6423,2.3947,47.2575,22.9043,22.9043,,10.6478,8.9364,7274.0,,,,0.0531,1.1032,0.1268,709.8137,2.6574,7.7572,0.5182,0.9506,0.7043,12.6484,1.1552
178,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,3.3566,,,0.6374,2.3819,45.4446,21.1043,21.1043,,10.1512,8.9482,11152.0,,,,0.0539,1.0843,0.1304,690.1161,2.5356,8.8925,0.4947,0.9193,1.0909,12.7548,1.6788
179,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,3.4309,,,0.6184,2.19,-224.1889,-129.082,-129.082,,-31.5484,42.2844,24472.0,,,,0.0115,1.4188,0.0278,3233.946,-1.7875,-5.4545,-0.3724,-0.6821,2.3785,13.5955,2.7709
180,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,3.4322,,,0.6156,2.1527,44.7896,21.0564,21.0564,,9.8933,8.9394,2864.0,,,,0.0514,0.981,0.1257,716.2576,1.9563,6.1222,0.414,0.7521,0.2829,13.7637,0.4901
181,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,3.4988,,,0.6076,2.0731,37.9851,18.54,18.54,,9.535,10.9888,8003.0,,,,0.0495,1.0152,0.1233,730.1661,2.059,6.2354,0.4424,0.808,0.7916,13.9594,1.0099
182,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,3.6328,,,0.5977,1.9726,38.5181,18.8401,18.8401,,9.9791,11.0163,13698.0,,,,0.0494,1.0159,0.1249,720.7148,1.9532,5.4645,0.4312,0.7858,1.3537,14.2908,1.6054
183,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,1.488,,,0.5769,1.8784,-32.0048,-18.5635,-18.5635,,3.4459,26.7373,23498.0,,,,0.0294,1.438,0.4487,200.5745,0.8061,1.5658,0.1684,0.341,2.3212,13.6052,2.7372
184,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,3.0529,,,0.6188,2.2134,28.8006,10.8655,10.8655,,6.1778,-51.7283,4961.0,,,,0.0425,1.0478,0.275,327.2263,-3.9839,-13.6793,-0.7566,-1.5186,0.4928,11.6414,0.6049
185,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,2.5945,,,0.6105,2.1405,29.6106,13.6249,13.6249,,8.9372,-4.6534,10443.0,,,,0.0478,1.0999,0.2955,304.5668,1.5328,4.2732,0.2968,0.5971,1.0281,11.7149,1.2192
186,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,3.3048,,,0.6,1.8877,29.1601,12.9157,12.9157,,7.3141,8.9411,10745.0,,,,0.0482,1.0296,0.2776,324.2061,1.5959,4.2827,0.3294,0.6383,1.0562,11.8696,1.2922
187,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.6257,,,0.5909,1.9425,30.4143,11.215,11.215,,5.6149,18.5383,15602.0,,,,0.0687,1.0475,0.7391,121.7703,2.6415,15.73,0.5364,1.0805,1.5886,10.6765,2.0254
188,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.6896,,,0.5876,1.9758,26.8774,9.3985,9.3985,,0.8547,-0.2191,-596.0,,,,0.0602,0.8517,0.6296,142.9592,0.4474,4.2992,0.0898,0.1845,-0.0635,10.0868,0.0686
189,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.9142,,,0.5856,1.7815,33.1731,17.6897,17.6897,,11.417,8.2283,-4665.0,,,,0.0834,0.9054,0.7645,117.7277,3.8799,114.5436,0.8377,1.6076,-0.5078,9.6732,-0.3086
190,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,2.0119,,,0.5807,1.7626,28.3606,12.7076,12.7076,,7.0867,6.8134,-3579.0,,,,0.0755,0.8694,0.6751,133.3148,2.4611,-63.7915,0.5303,1.032,-0.397,9.4439,-0.2077
191,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.9252,,,0.5756,1.7524,28.1522,13.8721,13.8721,,8.7464,10.5386,-3019.0,,,,0.0906,1.0635,0.7829,114.9535,4.7236,-39.0026,1.0022,2.0047,-0.3307,8.8636,-0.0267
192,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.8755,,,0.5668,1.6804,26.3955,9.4179,9.4179,,3.008,2.2379,-349.0,,,,0.0787,0.8968,0.6963,129.2473,1.0713,-7.6584,0.2321,0.464,-0.0396,8.7717,0.0351
193,GE,GE,GENL ELECTRIC,General Electric Company,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.848,,,0.5777,1.7645,26.2704,11.3167,11.3167,,5.1255,4.0091,1367.0,,,,0.0832,0.954,0.7436,121.0393,1.9781,-11.1185,0.4217,0.8353,0.1561,8.753,0.2847
194,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,1.209,,,0.5304,1.5477,46.8948,18.9738,18.9738,23.4773,19.6444,14.8294,16346.0,,,,0.9183,21.8798,8.4452,43.2199,78.3543,-169.2283,13.6173,36.7925,13.4672,17.3971,16.3507
195,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.1331,,,0.5592,1.7525,48.9541,20.493,20.493,25.0384,21.9103,16.1401,15914.0,,,,0.8629,22.9615,8.2037,44.4923,89.5391,-120.9893,14.2594,39.4665,13.773,16.9899,16.951
196,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,1.2788,,,0.589,1.7322,49.4922,19.8136,19.8136,24.5692,20.5801,16.7566,14234.0,,,,0.7793,21.5078,8.1639,44.709,73.6229,-139.2133,13.374,30.2608,12.9043,21.7462,15.8516
197,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,1.197,,,0.7444,3.3895,50.0113,19.1717,19.1717,24.0126,21.5383,12.9557,13532.0,,,,0.7913,22.0571,7.7353,47.1861,131.0945,-72.7663,13.4313,33.5092,13.398,12.1289,16.701
198,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,1.2403,,,0.6986,2.7655,49.7718,18.3592,18.3592,23.0753,19.5067,16.1363,13799.0,,,,0.7398,26.4713,8.5736,42.5724,92.6576,-63.3846,12.0947,27.9278,14.0419,14.9359,17.3074
199,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,1.2099,,,0.6533,2.2927,47.916,14.3583,14.3583,19.8401,15.4281,14.855,13815.0,,,,0.6803,26.8023,7.8054,46.7628,64.5987,-52.8162,10.1141,22.3971,14.4099,19.4446,17.6883
200,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,1.1767,,,0.4885,1.3285,44.1257,14.0001,14.0001,,15.5119,11.6349,2877.0,,,,0.2178,5.3939,2.179,41.3041,12.5708,-48.0611,2.5345,6.4301,2.3202,18.8045,3.0581
201,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,1.178,,,0.4857,1.2828,46.4449,17.9442,17.9442,,18.3192,13.7403,6346.0,,,,0.235,5.5507,2.2858,39.3737,15.7856,-65.3935,3.2289,8.1197,5.1957,19.4343,6.608
202,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,1.2594,,,0.5184,1.3478,46.5382,18.9815,18.9815,,19.2186,14.6768,10170.0,,,,0.2374,5.2512,2.4126,37.3047,17.1552,-68.9352,3.485,8.2618,8.4405,18.9866,10.5818
203,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,1.209,,,0.5304,1.5477,49.9288,24.0487,24.0487,,24.6693,18.6156,16346.0,,,,0.2532,5.689,2.3291,38.6421,27.1263,-58.5868,4.7143,12.7376,13.4672,17.3971,16.3507
204,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,1.2784,,,0.5535,1.5423,45.0614,14.7205,14.7205,,15.5474,12.4265,3449.0,,,,0.2139,4.9216,2.1122,42.6089,14.7573,-29.7046,2.6589,6.5896,2.9373,18.0176,3.6544
205,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,1.2182,,,0.5464,1.5773,47.6322,18.838,18.838,,20.0171,15.0526,6766.0,,,,0.2265,4.8956,2.1712,41.4517,18.8737,-35.839,3.4094,8.5618,5.8232,17.9939,7.5101
206,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,1.2188,,,0.529,1.5539,47.4078,17.3354,17.3354,,20.5035,15.4524,10391.0,,,,0.2137,5.0329,2.0905,43.0525,17.6443,-37.5947,3.302,8.3111,9.0412,19.1746,11.5201
207,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,1.1331,,,0.5592,1.7525,55.0396,30.0061,30.0061,,30.6061,21.0798,15914.0,,,,0.2321,5.4403,2.2066,40.7864,32.8049,-44.3274,5.2243,14.4595,13.773,16.9899,16.951
208,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,1.1621,,,0.5622,1.7382,45.6169,14.7685,14.7685,,15.405,12.9528,3432.0,,,,0.1996,5.2582,1.9418,46.3495,15.7802,-22.6066,2.5858,6.9088,3.0534,17.3287,3.5792
209,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,1.1675,,,0.5952,1.9081,48.676,15.6636,15.6636,,16.6265,12.9434,5804.0,,,,0.2164,5.3545,2.0471,43.9637,18.0395,-22.4339,2.8015,7.3028,5.2317,16.3252,6.4873
210,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,1.2119,,,0.5873,1.8083,48.9716,20.6273,20.6273,,21.3043,17.3151,8654.0,,,,0.198,4.7785,2.021,44.5334,20.6867,-27.8215,3.5122,8.5365,7.8759,18.4261,9.9718
211,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,1.2788,,,0.589,1.7322,54.1072,27.4001,27.4001,,28.1755,23.1637,14234.0,,,,0.2115,5.3043,2.2157,40.6192,28.2786,-53.4719,5.1369,11.6232,12.9043,21.7462,15.8516
212,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,1.1681,,,0.6744,2.6272,47.7919,13.2848,13.2848,,14.3146,10.7214,2551.0,,,,0.1813,4.7264,1.9622,45.8662,15.1144,-13.9225,2.0628,4.9214,2.4486,16.5385,3.1926
213,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,1.1355,,,0.6601,2.6535,50.0853,21.1627,21.1627,,22.2398,17.2038,5331.0,,,,0.1934,5.1343,2.0989,42.8798,24.2734,-24.0986,3.4196,8.251,5.304,17.5553,6.87
214,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,1.1148,,,0.6951,3.1745,48.5511,18.9266,18.9266,,19.4714,0.0804,8341.0,,,,0.1884,4.8909,2.1147,42.5588,24.0014,-17.256,2.9055,7.3174,8.3602,14.5454,10.8339
215,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,1.197,,,0.7444,3.3895,53.3405,22.8425,22.8425,,29.4198,22.7388,13532.0,,,,0.2056,5.35,2.0101,44.7742,45.901,-25.4782,4.7028,11.7328,13.398,12.1289,16.701
216,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,1.2996,,,0.7362,3.1595,48.2491,14.2522,14.2522,,15.319,11.8836,2800.0,,,,0.1749,5.1462,1.6967,53.0444,19.6517,-11.7393,2.1555,5.1842,2.8217,12.4795,3.638
217,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,1.2716,,,0.7067,2.7945,49.9207,18.7911,18.7911,,20.295,16.5714,5954.0,,,,0.1846,5.4514,1.8883,47.6616,25.4842,-17.9568,3.1279,7.4741,6.0343,14.1262,7.595
218,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,1.2484,,,0.7049,2.9487,48.9419,17.7282,17.7282,,18.7811,15.3008,9373.0,,,,0.1775,6.1029,2.1619,41.6297,22.0207,-15.113,2.7262,6.4996,9.5741,13.8644,11.9806
219,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.2403,,,0.6986,2.7655,51.7091,22.1507,22.1507,,23.1163,20.233,13799.0,,,,0.1996,6.8678,2.3136,38.9002,30.9298,-21.1582,4.0373,9.3225,14.0419,14.9359,17.3074
220,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.3738,,,0.7276,3.0226,46.489,6.5082,6.5082,,5.5341,10.7793,4703.0,,,,0.1572,5.916,1.8528,48.5742,13.3758,-8.5341,1.6962,3.6439,4.8766,15.7006,5.7341
221,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.2959,,,0.7139,2.8023,47.9395,14.2702,14.2702,,15.0657,12.3728,7334.0,,,,0.1714,6.2528,2.0418,44.0795,15.7646,-9.7543,2.1219,4.5113,7.6356,16.623,9.3576
222,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,1.2028,,,0.6745,2.4758,46.8792,15.0005,15.0005,,16.9718,14.8393,10941.0,,,,0.1663,5.9069,2.098,42.8982,16.6327,-11.831,2.4687,5.4133,11.429,18.0459,13.8943
223,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.2099,,,0.6533,2.2927,50.0345,20.61,20.61,,22.8928,20.6743,13815.0,,,,0.1853,7.0039,2.1263,42.3274,24.4998,-20.0311,3.8359,8.4944,14.4099,19.4446,17.6883
224,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.1757,,,0.6512,2.319,42.8091,5.9873,5.9873,,7.8436,9.6392,3273.0,,,,0.1545,6.4531,1.9096,47.1292,9.5024,-7.8628,1.492,3.3145,3.4533,19.636,4.1728
225,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.2515,,,0.6698,2.463,45.5908,11.1411,11.1411,,12.6653,12.0846,6132.0,,,,0.1601,6.5436,2.0531,43.8359,12.5748,-10.5273,1.9354,4.1527,6.5262,19.8983,7.898
226,IBM,IBM,INTL BUS MACH,International Business Machines Corporation,NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,
227,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,2.3811,,,0.1851,0.3439,68.6914,19.0082,20.0261,24.8824,19.0082,14.8731,12747.0,,,,0.5722,3.2395,6.1459,59.389,16.9446,42.4136,8.5108,13.8075,4.593,20.9517,5.1519
228,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.9008,,,0.1505,0.2494,67.7823,20.4912,21.3778,26.8312,20.4912,16.1445,13971.0,,,,0.554,2.8897,5.9443,61.4034,16.2188,77.0256,8.6644,13.7771,4.9673,23.3314,5.4739
229,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,2.197,,,0.1525,0.2455,68.6701,21.6948,22.4745,28.2295,21.6948,19.3951,14277.0,,,,0.5375,2.836,6.0883,59.9513,18.6772,59.3401,10.4241,15.8284,4.9625,26.2541,6.0528
230,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,2.227,,,0.1782,0.269,69.399,27.6641,28.4713,33.7114,27.6641,21.9599,19627.0,,,,0.5702,2.7793,6.7666,53.9415,23.4015,78.8627,12.5217,19.232,6.8532,25.0616,6.5331
231,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,2.17,,,0.153,0.2791,69.2668,27.3939,28.3643,33.7101,27.3939,21.9896,19570.0,,,,0.5252,2.6743,6.5282,55.911,,64.8609,11.55,18.3425,6.9572,25.8243,6.9569
232,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,2.4739,,,0.2417,0.3852,69.8359,27.5463,29.068,34.2899,27.5463,23.0074,16808.0,,,,0.5091,2.6627,6.145,59.3982,,79.7608,11.7132,17.8118,6.0267,26.018,6.7292
233,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,2.0499,,,0.1339,0.2978,70.4569,27.886,28.7887,,27.886,21.4926,2001.0,,,,0.1495,0.7706,1.4891,60.4396,5.8066,13.8763,3.2141,5.0291,0.7217,21.8601,0.8353
234,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,2.51,,,0.1804,0.3014,68.8378,20.6182,21.5039,,20.6182,16.7259,5314.0,,,,0.148,0.8065,1.5113,59.5517,4.4679,10.0905,2.4761,3.6617,1.9106,22.6711,2.2382
235,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,2.4644,,,0.1748,0.2984,68.3099,25.6857,26.6292,,25.6857,20.0063,9803.0,,,,0.1431,0.789,1.5168,59.3365,5.2042,11.7492,2.8635,4.2946,3.5285,22.5188,3.9043
236,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,2.3811,,,0.1851,0.3439,67.1609,1.9563,3.2974,,1.9563,1.3411,12747.0,,,,0.143,0.8493,1.5362,58.5844,0.3819,0.956,0.1918,0.3112,4.593,20.9517,5.1519
237,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,2.6893,,,0.1749,0.3169,69.5458,31.2597,32.2759,,31.2597,24.227,2651.0,,,,0.1389,0.7228,1.4696,61.2417,6.3716,14.5515,3.3651,5.2571,0.9553,22.3497,1.0072
238,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,1.745,,,0.1602,0.2906,68.783,12.3521,13.305,,12.3521,8.5463,6630.0,,,,0.1423,0.6682,1.4988,60.0473,2.3298,14.3337,1.2164,1.9567,2.3694,21.9715,2.5159
239,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,1.8714,,,0.152,0.2643,67.1769,21.0826,21.9622,,21.0826,17.4056,11143.0,,,,0.1434,0.7167,1.5259,58.9814,4.1232,19.9257,2.2102,3.4965,3.9541,23.0804,4.2653
240,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,1.9008,,,0.1505,0.2494,65.8105,17.6558,18.3677,,17.6558,14.6201,13971.0,,,,0.1447,0.8009,1.5526,57.9684,3.9598,18.8059,2.1154,3.3637,4.9673,23.3314,5.4739
241,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,2.0968,,,0.1453,0.2377,68.2719,24.3416,25.1757,,24.3416,19.9772,1797.0,,,,0.144,0.7221,1.5202,59.2031,5.2307,21.1978,2.8773,4.4708,0.6286,23.8498,0.7965
242,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,2.1573,,,0.1216,0.2151,69.2958,26.811,27.5662,,26.811,21.441,6118.0,,,,0.1438,0.7017,1.5393,58.4695,5.502,19.5322,3.083,4.8331,2.1148,24.7549,2.533
243,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,2.0196,,,0.1225,0.2164,69.5932,20.8649,21.5647,,20.8649,16.9673,11301.0,,,,0.1385,0.6578,1.4613,61.5892,4.272,16.132,2.3493,3.7485,3.9223,24.7474,4.6075
244,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,2.197,,,0.1525,0.2455,67.5565,14.9823,15.8104,,14.9823,19.1719,14277.0,,,,0.1383,0.7559,1.5671,57.4323,4.752,15.0978,2.6522,4.0272,4.9625,26.2541,6.0528
245,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,2.4064,,,0.1484,0.2258,69.8868,29.942,30.7922,,29.942,26.0944,3328.0,,,,0.1359,0.6811,1.4951,60.1954,6.1725,17.6638,3.5453,5.2566,1.1577,27.0834,1.3647
246,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,2.468,,,0.1456,0.2194,69.0228,28.8587,29.5871,,28.8587,22.1903,8558.0,,,,0.1442,0.7405,1.5905,56.5853,5.5427,14.9497,3.1997,4.7356,2.9775,27.6513,3.2886
247,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,2.6096,,,0.1466,0.1993,70.7641,36.8766,37.678,,36.8766,25.7161,16369.0,,,,0.1398,0.6413,1.5899,56.6064,6.2005,16.5753,3.5951,5.2918,5.7148,27.3144,4.9248
248,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,2.227,,,0.1782,0.269,67.9358,14.8077,15.6623,,14.8077,13.8107,19627.0,,,,0.14,0.7152,1.6617,54.1607,3.6142,12.1799,1.9339,2.9703,6.8532,25.0616,6.5331
249,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,2.4413,,,0.1804,0.2797,69.5983,32.0882,32.9918,,32.0882,24.8647,2439.0,,,,0.1351,0.6533,1.5065,59.7427,6.3644,22.1448,3.3595,5.2164,0.8631,24.4528,1.0163
250,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,2.4886,,,0.1653,0.2714,69.8825,32.2764,33.1478,,32.2764,25.3893,8229.0,,,,0.1347,0.6456,1.4862,60.5566,6.3488,19.9638,3.4203,5.2995,2.9264,25.6886,2.9673
251,JNJ,JNJ,JOHNSON & JOHNS,Johnson & Johnson,NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,2.5136,,,0.1644,0.276,69.4539,24.1024,25.0088,,24.1024,19.6351,14007.0,,,,0.1283,0.6366,1.5047,59.8141,4.693,13.8263,2.5198,3.9217,4.9897,25.8572,5.1596
